movieId,imdbId,tmdbId,source
134759,54159,25939,full
134761,442399,78992,full
134763,61098,26357,full
134765,44136,29467,full
134771,40963,84365,full
134773,194879,124026,full
134775,3672840,300168,full
134777,2176013,132316,full
134779,1740710,74458,full
134781,1667838,40777,full
134783,1674771,188222,both
134785,3573598,328483,full
134789,203620,107637,full
134791,11157,82576,full
134794,241218,146679,full
134796,4393514,321109,full
134798,63102,173541,full
134800,4075520,328692,full
134802,2481554,266718,full
134804,3720672,304640,full
134806,66982,46359,full
134808,3133722,343371,full
134810,1919174,85581,full
134812,2401181,254007,full
134815,3017412,303281,full
134817,56060,85428,full
134819,1037714,315850,full
134821,3483194,270886,full
134823,2584018,288980,full
134827,1309178,69352,full
134829,2902898,212481,full
134831,1757831,217787,full
134833,474603,296206,full
134835,167320,107308,full
134838,61658,16247,full
134840,1466069,99904,full
134843,1756479,109463,full
134845,73014,116439,full
134847,1924273,86541,full
134849,45708,53210,full
134851,2933544,286521,full
134853,2096673,150540,both
134855,2420166,289716,full
134857,3922958,285851,full
134859,2415458,307931,both
134861,3043546,250556,full
134863,1769383,141884,full
134865,66950,52721,full
134867,1694542,58333,full
134869,3057836,223249,full
134871,1015471,206197,full
134873,67133,89072,full
134875,68164,18589,full
134879,3253624,295595,full
134881,903657,271714,both
134883,1372301,38248,full
134896,25942,122525,full
134900,128076,222517,full
134902,77731,59871,full
134904,77206,260899,full
134908,73003,157683,full
134912,71883,111697,full
134915,476958,13803,full
134917,2316868,192142,full
134919,1426328,171769,full
134921,2177180,273745,full
134929,79054,75748,full
134931,211077,198657,full
134935,1748158,75719,full
134937,1185405,37203,full
134939,1252486,41331,full
134941,1524148,40657,full
134943,1483020,81021,full
134945,2599716,219572,full
134947,1243971,40090,full
134949,890879,15956,full
134951,2180503,192028,full
134953,1192422,154793,full
134955,1399584,87851,full
134957,307920,39060,full
134959,100946,5302,full
134963,80488,107052,full
134967,79211,59156,full
134971,76185,42220,full
134973,75114,68882,full
134979,75221,82114,full
134985,68641,79750,full
134991,67685,108535,full
134997,95866,103216,full
135003,455906,90659,full
135007,63508,68816,full
135009,63650,56369,full
135015,62080,58404,full
135019,60070,193641,full
135023,60545,59336,full
135025,1338687,60063,full
135031,49866,55960,full
135033,1117636,54398,full
135037,49717,82481,full
135039,48207,199222,full
135041,1972646,75442,full
135049,479409,35995,full
135055,351278,189334,full
135057,114864,71063,full
135061,99836,105616,full
135067,134668,186630,full
135071,58938,81871,full
135073,57837,61911,full
135077,122207,221527,full
135079,136416,99916,full
135081,1541666,63687,full
135097,52921,195413,full
135099,52589,62036,full
135103,52352,48937,full
135113,1512779,105778,full
135117,88782,32728,full
135119,76208,46278,full
135121,94743,44694,full
135123,1787731,79554,full
135127,2649128,174733,full
135129,2008655,257039,full
135131,3598222,277597,full
135133,1951266,131634,both
135135,3369806,272878,full
135137,2120120,257344,both
135139,3663184,283489,full
135141,3410834,262504,full
135143,3183660,259316,full
135145,1502397,38700,full
135147,3433358,270919,full
135151,4246092,321315,full
135153,49769,25506,full
135155,89477,60363,full
135157,65700,122268,full
135159,61733,48885,full
135161,51430,61669,full
135164,69698,33057,full
135166,2088735,157289,full
135168,84698,94066,full
135170,67580,42497,full
135172,50210,43248,full
135174,1065086,99370,full
135176,1202749,91266,full
135178,1421361,325365,full
135180,2467442,186079,full
135182,2167393,168219,full
135184,107061,17189,full
135186,104045,59908,full
135188,1548629,45133,full
135190,2004304,286407,full
135192,3456090,250653,full
135194,1931549,72845,full
135198,1585255,42293,full
135200,3481000,338107,full
135202,114181,131934,full
135204,2855648,215776,full
135206,91091,59843,full
135210,442001,245017,full
135212,438575,31073,full
135214,800205,26469,full
135216,193524,74849,full
135218,2837366,220287,full
135220,3097084,251227,full
135222,69807,30485,full
135224,3483612,339367,full
135226,2486880,259997,full
135228,3512066,253309,full
135230,3138192,289239,full
135232,77762,86210,full
135234,107838,16530,full
135236,2247646,190868,full
135238,3111626,316310,full
135240,115321,216037,full
135242,3013258,222297,full
135244,397430,3056,full
135246,401088,30762,full
135248,206064,24020,full
135250,942378,62527,full
135252,282223,103014,full
135256,256466,71887,full
135258,1249300,33871,full
135260,114188,28601,full
135262,117287,64265,full
135264,186726,34766,both
135266,271271,29742,both
135268,379060,34765,both
135270,211174,124134,full
135272,208101,70772,full
135274,274636,46004,full
135276,365149,124097,full
135278,790781,61717,full
135280,1294969,14912,full
135282,2064745,200487,full
135286,118909,92943,full
135288,3168230,280996,full
135290,972542,22520,full
135292,2567000,257109,full
135294,2582752,23808,full
135296,87520,39978,full
135298,2434800,175606,full
135300,1509742,63774,full
135304,45247,63178,full
135312,44141,80374,full
135314,47025,82113,full
135316,46705,43294,full
135334,53333,51912,full
135340,56604,56920,full
135344,56020,340961,full
135348,55936,58701,full
135362,61656,54166,full
135378,70534,11048,full
135380,73541,11053,full
135388,76544,11055,full
135398,83676,84066,full
135406,2054815,95756,full
135408,1329371,200938,full
135410,1748062,76112,full
135412,1794779,220782,full
135414,2274064,128121,full
135420,139193,113284,full
135422,2806908,220731,full
135424,423868,315893,full
135430,1227637,55229,full
135432,1728979,80177,full
135434,3725284,314996,full
135436,2709768,328111,both
135438,75367,172014,full
135440,333388,60142,full
135442,20414,88018,full
135444,1893195,85739,full
135452,3295482,319188,full
135454,1592503,57011,full
135456,1024215,18839,full
135460,1049406,153153,full
135462,2357770,253315,full
135464,2406422,217576,full
135466,457342,134890,full
135468,3205630,320430,full
135470,2545186,240581,full
135472,2792346,223946,full
135474,1309463,14406,full
135476,1636727,44937,full
135478,325322,96382,full
135480,4323536,333346,full
135484,2318405,111237,full
135486,289213,60495,full
135488,250593,92208,full
135490,984204,14565,full
135492,3973410,264038,full
135494,2408040,222951,full
135498,390205,49214,full
135500,2424988,337876,full
135502,3183630,223706,full
135504,1810683,256962,full
135506,4056738,309425,full
135508,4573800,343921,both
135510,71258,84450,full
135512,70832,8703,full
135514,410520,11218,full
135516,94262,28851,full
135518,2140379,238615,both
135520,3405714,321068,full
135522,2328678,245842,full
135524,133351,78338,full
135526,437856,212934,full
135528,92978,25318,full
135530,3014866,302156,full
135532,1618442,274854,both
135534,3850590,287903,full
135536,1386697,297761,both
135539,3416042,335676,full
135541,892332,44511,full
135545,3922754,300900,full
135547,93546,21840,full
135549,1808518,207909,full
135551,1734428,120194,full
135553,1305890,25168,full
135555,476527,19620,full
135557,3089778,251577,full
135559,6517,120664,full
135561,232002,297835,full
135565,73706,115463,full
135567,1628841,47933,both
135569,2660888,188927,both
135571,138986,345896,full
135573,119147,108677,full
135575,205957,175553,full
135577,75357,114255,full
135579,83352,64305,full
135581,199389,30780,full
135583,341266,107937,full
135585,2585562,139357,full
135587,266875,228012,full
135589,1301698,19951,full
135591,476649,31983,full
135593,349333,74481,full
135595,80827,15724,full
135597,1433562,30974,full
135599,897347,25329,full
135601,1839596,79464,full
135603,1230165,19672,full
135605,207161,20310,full
135607,66374,78233,full
135609,410603,57269,full
135611,400762,168501,full
135613,1754000,74586,full
135615,475217,19342,full
135617,131110,94585,full
135619,2427502,196032,full
135621,2332883,276909,full
135623,3532608,256273,full
135625,2124787,277558,full
135627,2769184,299939,full
135629,1675197,43083,full
135631,473103,38546,full
135633,2215457,224087,full
135635,464059,13733,full
135637,1386741,38238,full
135639,1355235,32782,full
135641,68941,73147,full
135643,2364897,293452,full
135645,875148,163406,full
135647,96282,32038,full
135649,1692227,83388,full
135651,3212392,257407,full
135653,425235,1838,full
135655,197626,92657,full
135657,443057,102368,full
135659,239723,32742,full
135667,382711,58089,full
135669,2952634,215741,full
135673,89529,60202,full
135677,78012,45004,full
135679,69094,58545,full
135681,65662,56366,full
135691,374212,201913,full
135693,2836376,220153,full
135695,4703660,341176,full
135697,3349884,251028,full
135699,3733678,338100,full
135701,3547900,279977,full
135703,2062989,97082,full
135706,3471,96128,full
135709,85665,69160,full
135711,173226,22114,full
135713,2338874,219666,full
135715,492896,81434,full
135717,2841572,282502,full
135719,74706,21950,full
135725,248428,109001,full
135727,431619,80880,full
135729,110438,46403,full
135731,251756,166255,full
135733,102701,140883,full
135735,477857,33460,full
135737,211126,155308,full
135739,201470,108665,full
135741,98155,29014,full
135743,1616543,38877,full
135745,1866570,293238,full
135747,1504261,53774,full
135749,913262,46513,full
135751,61450,5064,full
135753,68161,49106,full
135755,201060,60568,full
135757,110577,201099,full
135759,1155053,17903,full
135761,1274295,20688,full
135763,296574,15761,full
135765,2199711,117319,full
135767,488414,14705,full
135769,211934,41902,full
135771,136352,160265,full
135773,220757,170998,full
135775,99652,71308,full
135777,495034,19670,full
135779,104770,51730,full
135781,2073070,75744,full
135783,284137,80156,full
135785,80166,39901,full
135787,297814,37588,full
135789,1836912,69785,full
135791,319020,115124,full
135793,80156,155397,full
135795,3495000,287767,full
135797,811066,20742,full
135799,151150,131940,full
135801,94374,66212,full
135803,84921,41378,full
135805,364647,66340,full
135807,76939,56095,full
135809,77262,64257,full
135811,79609,49642,full
135813,80971,73652,full
135815,79043,141131,full
135817,80905,41377,full
135819,290820,159636,full
135821,86304,59404,full
135823,1833673,44977,full
135825,1317478,38594,full
135827,199813,54503,full
135829,441048,14194,full
135831,1754264,70006,full
135833,67009,49967,full
135835,293199,75840,full
135837,473310,31248,full
135839,2181831,128206,full
135841,2932606,212754,full
135844,3471320,255528,full
135846,426265,85702,full
135848,246734,18881,full
135850,991243,28796,full
135852,3302706,286519,full
135854,408730,13592,full
135856,1469864,113190,full
135859,2193185,217341,full
135861,2637276,214756,both
135863,1558575,79935,full
135865,1514425,43099,full
135867,43953,53220,full
135871,2073679,289159,full
135873,4203824,305594,full
135875,3322420,247645,full
135877,2815072,265018,full
135881,341555,16318,full
135885,1727770,86828,full
135887,2293640,211672,both
135889,2640474,207686,full
135891,71274,85968,full
135893,81439,49375,full
135895,52906,148784,full
135897,47835,242382,full
135905,50155,35926,full
135907,73451,40793,full
135909,65032,42685,full
135913,53879,63887,full
135915,2144007,172457,full
135917,74087,227690,full
135919,3531852,264085,full
135921,154378,139075,full
135923,1462050,27637,full
135925,4024104,314327,full
135927,2463154,296178,full
135929,49593,22390,full
135931,430239,24090,full
135933,1730704,47407,full
135935,174732,165621,full
135937,111190,10450,full
135939,297120,19792,full
135941,89984,19386,full
135943,1018790,51501,full
135945,433349,14619,full
135947,102210,36896,full
135949,760169,9935,full
135951,114306,28229,full
135953,486761,21316,full
135955,39750,60541,full
135957,336325,10578,full
135959,186655,27847,full
135961,954541,14503,full
135963,1586740,48495,full
135965,167758,15162,full
135967,1038072,14212,full
135969,1129381,13577,full
135971,382943,35626,full
135974,3307774,269242,full
135977,844029,15338,full
135979,1259998,14613,full
135981,186654,10704,full
135983,1204883,15262,full
135985,800203,19212,full
135987,1270113,25701,full
135989,2493466,153750,full
135991,419280,40069,full
135993,1291521,104108,full
135995,1087517,16116,full
135997,1094668,32338,full
136000,200755,53875,full
136002,385890,27404,full
136004,250990,128862,full
136006,918627,21509,full
136008,405052,34789,full
136010,436855,59700,full
136012,115714,36692,full
136014,2279353,144390,full
136016,1979388,105864,both
136018,1355683,261023,both
136020,2379713,206647,both
136022,99935,36779,full
136024,86148,17922,full
136026,68657,61594,full
136030,804492,63315,full
136032,849470,20066,full
136038,105717,42444,full
136040,94786,82827,full
136046,82714,32480,full
136048,77734,74080,full
136054,69235,56341,full
136056,65577,146132,full
136058,66988,73827,full
136060,63288,58188,full
136068,60405,221717,full
136070,66824,61799,full
136078,56883,81831,full
136080,56995,162382,full
136082,57274,62397,full
136086,55602,56343,full
136088,54678,67377,full
136090,54442,60046,full
136092,54413,48955,full
136096,54433,59249,full
136098,53032,5839,full
136112,131097,56340,full
136148,46292,56435,full
136164,48039,79025,full
136166,50263,60195,full
136180,47839,82470,full
136188,903606,20983,full
136190,102813,22466,full
136192,81229,40146,full
136194,303929,10579,full
136196,1708497,80647,full
136198,1046245,64325,full
136200,1350512,26342,full
136202,117342,30926,full
136204,3742378,310569,full
136206,100265,92496,full
136208,1884369,120802,full
136210,1670932,100057,full
136212,1554092,75623,full
136214,165498,44661,full
136217,900357,14913,full
136219,1865573,138372,full
136221,2381962,161782,full
136223,1671616,79854,full
136225,848592,13792,full
136227,1986994,131689,full
