taxi1,taxi2,proximity_count,min_distance_m,avg_distance_m,min_time_diff_s,avg_time_diff_s
20000065,20000105,2,1.5068405809591594,1.8837755805770107,2,3.0
20000383,20000470,2,1.5068453403917283,3.0519470352764566,4,4.0
20000250,20000527,2,1.5068498927253364,2.2629677529213765,4,4.0
20000648,20000675,2,1.5068498928740421,3.0679862736636028,3,4.0
20000188,20000216,2,1.5068525829687693,2.8867331652262247,3,4.0
20000263,20000338,2,1.5068581700685098,2.632573932003699,1,3.0
20000014,20000048,2,1.5068598255002645,1.9893929226718396,2,2.0
20000314,20000409,2,1.5068602392091246,1.8837667904452293,2,3.0
20000392,20000685,2,1.5068633432848428,2.7549403513267237,1,1.0
20000373,20000446,2,1.5068689303323823,2.702355736121676,0,0.5
20000001,20000513,2,1.506869757892116,3.013739826323434,3,3.0
20000247,20000363,2,1.506873482721448,2.0060891793126725,2,3.5
20000042,20000486,2,1.5068747241302711,2.3415009005490965,1,2.5
20000230,20000665,2,1.5068786558689973,1.9894139745048687,3,3.0
20000067,20000263,2,1.5068821735960576,2.30114187395373,3,3.5
20000036,20000189,2,1.50688341499551,1.6580173641346767,5,5.0
20000002,20000476,2,1.5068850703909769,2.8806268632659946,1,1.0
20000080,20000085,2,1.506886725932773,1.8227554762730316,3,3.0
20000074,20000509,2,1.5068873465558579,3.0685269198923533,0,1.0
20000007,20000502,2,1.5068875534797144,2.2603313302939183,3,3.0
20000451,20000523,2,1.5068900367118083,2.3413601179264534,2,2.5
20000377,20000606,2,1.5068900367118083,1.7541993580005335,5,5.0
20000591,20000616,2,1.5068964511703928,2.880679896468828,2,3.0
20000049,20000201,2,1.5068974859298365,1.6579123671815448,2,2.0
20000516,20000547,2,1.5068997620701785,3.0521026642914313,1,3.0
20000305,20000543,2,1.5069036935747175,1.8836314792548312,1,1.0
20000477,20000496,2,1.5069115563948166,2.301028559291234,4,4.5
20000359,20000560,2,1.5069140395751561,3.225477974558051,3,3.0
20000303,20000373,2,1.5069156949266005,2.56236846146982,3,3.0
20000595,20000688,2,1.506918798704144,2.790096083543127,2,2.5
20000547,20000569,2,1.5069202471308014,2.8806101521107634,1,3.0
20000005,20000020,2,1.5069212815714428,2.5624164162591265,1,1.0
20000076,20000517,2,1.5069372141301118,1.6579435214208273,2,2.0
20000107,20000606,2,1.5069428008192598,2.0061850085874173,2,2.0
20000431,20000607,2,1.506944249215725,2.632484152296738,4,4.5
20000330,20000539,2,1.5069446631916672,2.006165778780524,0,0.0
20000297,20000347,2,1.506946939238757,2.006159075861821,3,3.0
20000042,20000120,2,1.5069488014557568,2.254605910589866,0,0.5
20000081,20000285,2,1.5069593538131496,1.9896711318440772,1,1.5
20000009,20000623,2,1.5069614229206538,1.9896437915001841,2,2.0
20000144,20000607,2,1.5069634921731565,3.014462281407295,1,2.5
20000137,20000198,2,1.5069651474535077,3.0686500645076196,4,4.0
20000075,20000279,2,1.5069661818538018,1.883707727354429,3,3.0
20000013,20000376,2,1.5069746652693485,3.2252914482874058,0,2.0
20000561,20000653,2,1.5069831484736729,3.068418746295497,2,3.0
20000153,20000451,2,1.5069854244446867,2.260344881256433,3,3.5
20000171,20000589,2,1.5069864589754784,3.068901914858395,2,2.0
20000014,20000157,2,1.5069918383718897,2.880469160790665,1,1.5
20000049,20000151,2,1.506993907569736,1.8837293492916358,4,4.0
20000362,20000561,2,1.506994528283749,2.755005943431133,3,3.0
20000527,20000616,2,1.5069953557531925,2.301187183381082,0,0.5
20000611,20000651,2,1.5069970111364543,2.0059015381336094,2,3.0
20000005,20000612,2,1.5070030113417192,3.0142086722943615,3,3.5
20000095,20000131,2,1.507013356449773,2.562539500432096,2,2.0
20000009,20000364,2,1.5070145977077707,3.1622771160908902,4,4.0
20000303,20000430,2,1.5070166667159948,2.263185331275339,5,5.0
20000295,20000518,2,1.5070172875664591,2.006282918980473,1,1.5
20000224,20000271,2,1.5070172875664591,1.822833186272983,4,4.0
20000217,20000524,2,1.5070187358692229,3.225653489311585,4,4.0
20000529,20000571,2,1.5070237013161436,2.301210018904636,1,3.0
20000101,20000424,2,1.5070249427117077,2.562439460729879,2,2.5
20000231,20000387,2,1.5070274256475436,2.8921615953720132,1,1.0
20000364,20000424,2,1.5070288737888295,2.006282427868408,1,3.0
20000010,20000547,2,1.5070313567161875,2.2604317870478186,1,3.0
20000128,20000452,2,1.507031977261286,3.0687983236609817,4,4.0
20000010,20000500,2,1.507032184159152,2.7026298408030858,1,1.0
20000233,20000269,2,1.5070323912057049,2.3412810703539106,1,1.0
20000196,20000620,2,1.507032597954773,1.8228585006154776,3,3.5
20000213,20000361,2,1.5070328050012514,3.225799572780965,1,1.5
20000217,20000670,2,1.5070338393407436,3.0521147666491837,5,5.0
20000014,20000305,2,1.5070350808740995,2.005719027378679,3,3.0
20000383,20000620,2,1.5070367359028025,2.2605780692697692,4,4.0
20000178,20000554,2,1.5070377705362097,1.9896943083693497,3,3.5
20000023,20000116,2,1.5070379772843105,1.9896043160372132,5,5.0
20000435,20000572,2,1.5070445981118055,3.2258468981825335,2,3.5
20000085,20000514,2,1.5070448048586784,2.3012228240671684,3,3.5
20000572,20000604,2,1.5070464600221243,3.226059214853755,4,4.5
20000012,20000179,2,1.5070503910257689,2.8921782172851116,5,5.0
20000112,20000377,2,1.5070522532241675,1.6580592132472982,0,0.0
20000013,20000472,2,1.5070524601183897,1.822864859561871,4,4.5
20000053,20000524,2,1.507054322164716,2.006240271457298,1,2.5
20000042,20000517,2,1.5070547359523792,3.162076711071804,1,3.0
20000077,20000386,2,1.507055563378534,1.5070993197955818,4,4.5
20000395,20000403,2,1.5070568048884658,2.892228622847194,3,3.5
20000362,20000621,2,1.5070570117818698,2.6326124057467277,2,2.5
20000142,20000432,2,1.507057218675237,2.8866680822699746,3,3.0
20000547,20000664,2,1.5070574255685665,1.9896849824332912,2,3.0
20000352,20000664,2,1.5070582531415138,1.6581211557562767,3,4.0
20000424,20000470,2,1.507064666662954,2.755041013015779,1,1.5
20000197,20000480,2,1.50706590816307,2.8921085184449913,0,1.5
20000152,20000477,2,1.5070690113869574,1.8838368849443392,4,4.0
20000515,20000658,2,1.5070712873369514,2.7902000584170987,1,1.0
20000037,20000207,2,1.5070719080092432,2.006263314201351,4,4.0
20000356,20000497,2,1.5070745974365793,2.8921946938682996,2,2.0
20000251,20000665,2,1.5070785283441377,3.0688782610359757,4,4.0
20000167,20000345,2,1.5070890798099361,3.225683836713754,3,4.0
20000367,20000594,2,1.5070942519888595,3.2258711575171404,1,1.0
20000172,20000542,2,1.5070957001947929,2.3415383494417243,5,5.0
20000022,20000424,2,1.5070961138188521,3.162034084003962,2,3.5
20000351,20000435,2,1.5070971483989046,2.880739351259659,2,3.0
20000254,20000288,2,1.5070975621711735,2.7902139134481563,4,4.5
20000436,20000698,2,1.5070977690572518,2.341607318091775,1,3.0
20000364,20000467,2,1.5070994239958113,2.2546812218598933,1,1.0
20000089,20000196,2,1.507099630881555,2.7022513308620226,2,2.0
20000267,20000607,2,1.5070998379159923,2.341280425872208,0,0.0
20000190,20000256,2,1.5071004584241587,2.8806951274593073,1,1.0
20000392,20000688,2,1.507100665458447,2.4332128766318846,2,2.0
20000046,20000658,2,1.5071099752700663,2.4332515008612563,3,4.0
20000271,20000488,2,1.5071161816205791,2.006314695640185,2,3.5
20000100,20000370,2,1.507117009151283,3.1623875816848077,4,4.0
20000086,20000678,2,1.5071174230651438,1.8228960471710558,3,3.5
20000010,20000675,2,1.5071182505949556,3.0142464313667543,1,1.5
20000454,20000589,2,1.5071203192681488,2.341597388786324,5,5.0
20000081,20000477,2,1.5071207330320877,1.8228857473196531,1,3.0
20000075,20000503,2,1.507131697722267,3.0690269503504033,3,3.0
20000288,20000389,2,1.5071329390013657,2.56254585952953,3,4.0
20000116,20000675,2,1.5071348010662373,2.3415217714192793,5,5.0
20000004,20000311,2,1.5071379041043729,2.433163923828388,3,3.5
20000120,20000261,2,1.507137904253107,2.254700461988541,0,1.0
20000601,20000610,2,1.5071387317681926,2.4332368289783437,2,3.5
20000367,20000408,2,1.5071391453767777,2.260673341351369,4,4.0
20000104,20000242,2,1.5071391453767777,2.637520398490447,5,5.0
20000105,20000377,2,1.5071397661612127,2.632523289751423,1,1.5
20000041,20000222,2,1.5071397661612127,3.0522115267300167,1,2.5
20000012,20000177,2,1.5071401799181603,2.7029542646977447,2,3.0
20000525,20000571,2,1.507141007282875,2.880742812106667,1,2.0
20000426,20000669,2,1.507141214309879,3.0142926689883973,0,1.5
20000081,20000196,2,1.5071414211881111,2.8921846950277392,2,3.0
20000020,20000076,2,1.5071420418225843,2.880746260969533,2,2.0
20000344,20000617,2,1.5071422487006678,2.8807676181066526,3,3.5
20000073,20000361,2,1.507142455578714,2.301267343315265,2,2.0
20000482,20000527,2,1.5071426623079884,3.0522128218246456,4,4.0
20000324,20000460,2,1.5071436968462104,3.0520157053924204,3,4.0
20000174,20000332,2,1.507144110601745,3.0142497414424474,4,4.0
20000093,20000421,2,1.5071445242083958,3.068994581943103,4,4.0
20000249,20000393,2,1.5071445243571306,2.262908924614354,4,4.5
20000148,20000429,2,1.507146179228452,2.562730004133014,0,0.0
20000177,20000603,2,1.5071461793771868,2.702788316433706,3,3.0
20000015,20000460,2,1.5071463862545267,2.3012695478835674,1,1.0
20000003,20000517,2,1.5071465929830943,3.162014009844337,1,1.0
20000562,20000697,2,1.5071472137635133,2.880768488317752,0,1.0
20000184,20000331,2,1.5071476273690487,2.880397515807577,2,2.5
20000009,20000472,2,1.5071478343948632,2.702899612271131,2,2.5
20000010,20000179,2,1.5071490755078227,2.8865123288276315,1,1.5
20000116,20000393,2,1.5071496961381685,2.7902377318994684,5,5.0
20000026,20000678,2,1.507149903163611,1.8229102097367635,4,4.0
20000173,20000250,2,1.5071548681934341,2.892252798208942,4,4.0
20000030,20000421,2,1.5071556956963224,2.5627716431251697,3,4.0
20000510,20000576,2,1.5071556956963224,3.162428363387839,4,4.0
20000197,20000520,2,1.507158384927863,2.2632954564113152,3,3.0
20000480,20000668,2,1.5071596261781786,2.6327198067828363,2,2.5
20000311,20000343,2,1.5071598332018372,2.7024046891843674,2,3.0
20000255,20000345,2,1.507161074450591,2.3413487505130046,1,2.0
20000158,20000515,2,1.507161074450591,2.702902733334077,2,3.5
20000330,20000648,2,1.507161281176517,3.1623449971536615,2,3.5
20000120,20000562,2,1.50716190180028,2.7902467817378445,0,2.0
20000406,20000625,2,1.50716190180028,3.0137018269064817,1,1.0
20000297,20000901,2,1.5071625225724454,2.301279202511964,0,2.5
20000136,20000495,2,1.5071635569440827,2.8922358933209082,1,1.0
20000004,20000363,2,1.5071637636695618,2.886816590335786,3,4.0
20000174,20000663,2,1.5071641774178821,2.433262313952818,3,3.0
20000574,20000663,2,1.5071641775666187,1.883895484913886,2,2.0
20000356,20000640,2,1.5071643844407232,1.65816775875716,2,2.5
20000083,20000359,2,1.507165005062813,3.2254930542173024,2,3.5
20000381,20000440,2,1.50716541866195,2.3416774645720917,2,2.0
20000225,20000246,2,1.507165832409675,2.2633099842305837,4,4.0
20000436,20000496,2,1.5071660394322188,1.9885013995699374,3,3.0
20000314,20000523,2,1.5071662463059887,1.6581653288353286,2,2.0
20000109,20000370,2,1.5071670736519582,2.8868988598653176,3,3.5
20000486,20000663,2,1.507167280525542,1.989757218975198,5,5.0
20000308,20000514,2,1.507167280674279,3.226032520203212,2,3.0
20000089,20000288,2,1.507169349408071,2.886817556382672,5,5.0
20000389,20000594,2,1.5071703837735722,1.658128016464131,5,5.0
20000280,20000675,2,1.5071707975195126,2.4332597304045334,0,1.5
20000138,20000239,2,1.5071718317349747,1.8228774160057526,1,1.0
20000254,20000562,2,1.5071718318837122,1.8229254569829223,4,4.5
20000005,20000495,2,1.5071722456291317,2.702862583111141,4,4.0
20000381,20000397,2,1.5071724523530483,2.56275106861154,1,1.0
20000160,20000179,2,1.507172866246982,3.052167722342884,2,3.5
20000271,20000663,2,1.5071730731195245,2.562444057720027,1,1.5
20000304,20000658,2,1.5071730731195245,2.7902582038764105,2,3.0
20000515,20000612,2,1.5071730731195245,1.6581617624020595,2,2.0
20000066,20000554,2,1.5071732799920299,2.8802235398091334,2,2.5
20000435,20000443,2,1.5071741074816791,2.3415206110627804,4,4.0
20000195,20000460,2,1.5071759693312141,2.8868925747554153,2,3.5
20000260,20000670,2,1.5071770036907655,3.014356179385475,4,4.0
20000332,20000463,2,1.5071774172855874,3.0143399398901316,3,4.0
20000014,20000626,2,1.507178038049387,2.006340396968314,0,0.0
20000166,20000665,2,1.5071782449209996,2.8922634656885617,4,4.0
20000004,20000684,2,1.5071786585153757,2.8806147594732865,1,2.0
20000051,20000431,2,1.5071786586641138,1.8229271938206493,4,4.0
20000315,20000597,2,1.5071788655356149,2.6375487921282033,0,1.5
20000326,20000653,2,1.5071790724070788,3.069052758540195,0,1.0
20000077,20000384,2,1.5071794860011571,3.2254696416600845,2,3.0
20000325,20000626,2,1.5071798997438246,2.8922657149262703,3,3.0
20000640,20000671,2,1.5071807272287137,2.6326837837746524,2,3.0
20000190,20000589,2,1.5071836235698781,3.162484393623875,4,4.0
20000326,20000496,2,1.5071854854040172,1.8229310441570894,5,5.0
20000288,20000680,2,1.5071879676961113,2.7902618909468915,3,4.0
20000116,20000554,2,1.5071881745659392,1.9895360943819933,1,2.5
20000190,20000624,2,1.507189002044878,2.301292517775986,3,3.0
20000050,20000403,2,1.50719251882373,2.7902618223415834,2,2.5
20000023,20000554,2,1.5071939670547554,2.7902656560815706,5,5.0
20000142,20000513,2,1.5071962426089516,3.014330423445859,1,2.0
20000285,20000434,2,1.5071964493285521,2.2627646166743016,3,3.0
20000094,20000409,2,1.5071987248778396,3.2257976856515733,4,4.0
20000004,20000036,2,1.5071987250265797,2.8921764578942786,3,4.0
20000067,20000187,2,1.5071987250265797,2.88689961346951,4,4.0
20000085,20000596,2,1.507199552497932,2.7029357177729936,5,5.0
20000038,20000081,2,1.5072010004226266,1.8229313299728653,2,3.0
20000557,20000596,2,1.5072014143062997,2.5627838175079116,2,2.0
20000037,20000216,2,1.5072026555102045,2.260803983190928,1,1.0
20000067,20000576,2,1.5072041034309942,3.162348002769959,3,3.0
20000039,20000576,2,1.5072043102979211,2.7026091693249787,1,2.5
20000333,20000506,2,1.5072047240316635,2.0063599621160946,5,5.0
20000243,20000481,2,1.5072047241804043,2.880822160704443,0,0.0
20000250,20000594,2,1.5072047241804043,2.562769444671944,1,1.5
20000071,20000272,2,1.5072053446319984,2.433266376434146,1,1.5
20000621,20000662,2,1.5072053447807392,2.3012997704017013,3,3.5
20000285,20000423,2,1.5072053447807392,2.892286710832965,3,3.5
20000119,20000542,2,1.5072053447807392,2.7902614127133614,4,4.5
20000333,20000672,2,1.507205551498702,1.7543571157890239,2,2.0
20000066,20000513,2,1.5072057585141097,3.2260063608851146,2,2.0
20000058,20000229,2,1.507205965380739,2.7551116623746714,3,4.0
20000128,20000665,2,1.507205965380739,2.886500114610631,4,4.0
20000410,20000423,2,1.5072061722473313,3.1625158921156027,2,3.0
20000105,20000640,2,1.5072061722473313,1.8840077152347914,3,3.0
20000192,20000273,2,1.5072063789651455,2.891914049451679,3,3.0
20000004,20000398,2,1.5072063791138863,2.8921710623222703,2,2.0
20000250,20000698,2,1.5072063791138863,3.05226619669116,3,3.0
20000518,20000554,2,1.5072065859804042,3.0141279827875405,1,2.0
20000157,20000657,2,1.507207206430994,3.0133329907664432,1,3.0
20000140,20000436,2,1.507207620312436,2.4332808333724523,2,3.5
20000216,20000591,2,1.5072082409112089,2.2633561641406312,5,5.0
20000308,20000340,2,1.5072086544947971,2.3417014383755315,4,4.0
20000195,20000328,2,1.5072088613609058,1.8229259118262426,1,2.0
20000037,20000653,2,1.5072094821077502,2.260834082049832,3,3.0
20000013,20000686,2,1.5072119643480755,2.6364172529522514,1,1.0
20000015,20000146,2,1.5072134125546328,1.8229476140663197,1,1.0
20000013,20000207,2,1.507213826136361,2.006410057879162,1,1.5
20000305,20000534,2,1.5072175498526372,2.2631865545012237,1,2.5
20000276,20000663,2,1.5072189979034238,2.5627140204041705,1,3.0
20000540,20000557,2,1.5072194114831434,1.989819462321449,2,2.0
20000180,20000435,2,1.507220652816378,2.8922665920655644,3,4.0
20000144,20000273,2,1.5072225144418634,2.5629124134474175,3,3.5
20000005,20000617,2,1.5072276860211355,1.6582187971985878,3,3.0
20000151,20000250,2,1.5072318232678186,2.5629103472872568,5,5.0
20000577,20000664,2,1.5072322371404119,2.755124798254508,4,4.0
20000233,20000506,2,1.5072372016662665,1.658227346368648,5,5.0
20000192,20000333,2,1.5072392704231043,2.8808593675042835,2,2.0
20000288,20000429,2,1.5072467173814488,2.254754868157668,1,3.0
20000391,20000515,2,1.5072636795690069,2.4332987463478037,3,4.0
20000492,20000610,2,1.5072665757013988,2.886525622811347,1,3.0
20000482,20000624,2,1.5072725745014766,3.161995877272168,0,1.0
20000046,20000261,2,1.5072779527094378,2.562800544250035,1,3.0
20000431,20000632,2,1.5072835377449416,1.6582705048311555,3,3.0
20000101,20000111,2,1.5073143582303965,2.3418551993507513,4,4.0
20000101,20000423,2,1.5073162198529992,1.8841448094480349,3,3.0
20000084,20000129,2,1.507317460933061,2.88085551709301,2,3.5
20000148,20000632,2,1.5073222183942272,2.7551697888814157,2,2.5
20000344,20000527,2,1.5073234596165697,3.014610617319584,1,1.0
20000304,20000546,2,1.507323666462038,2.7903243343300383,3,4.0
20000009,20000254,2,1.507323873307469,2.433238621826729,0,2.0
20000215,20000226,2,1.5073298718087909,3.0523375564754853,3,3.0
20000226,20000901,2,1.5073317334062892,2.433368969398348,2,2.0
20000315,20000387,2,1.5073637936306308,1.8230359975939676,1,1.0
20000136,20000337,2,1.8074147942675447,2.4512776965546585,2,2.0
20000506,20000534,2,1.8074203167271565,2.582914829616758,4,4.0
20000273,20000477,2,1.807425149405148,3.2016095705629697,1,1.0
20000329,20000548,2,1.807438092501478,2.4512908573354046,0,0.0
20000023,20000653,2,1.807438782689262,1.9730623219093757,0,0.5
20000391,20000680,2,1.8074393004226166,3.3760831235541637,3,4.0
20000207,20000480,2,1.8074403360123752,2.4097668902455696,0,0.0
20000161,20000667,2,1.8074463762141637,2.4134664031480213,3,4.0
20000023,20000572,2,1.8074582843931806,3.2172340310870973,2,2.0
20000100,20000104,2,1.8076156626587578,2.491855270023697,2,2.0
20000067,20000364,2,1.8076672549995068,2.905342306789012,0,2.5
20000030,20000230,2,1.8080331730556394,2.4132867714865265,3,3.5
20000171,20000596,2,1.8084129524134112,3.0311959902379284,1,3.0
20000423,20000669,2,1.8084552009593295,2.783392419755948,4,4.5
20000309,20000668,2,1.808481755871848,2.940902479613394,2,3.0
20000448,20000450,2,1.8084902051440332,1.9049994422166459,3,4.0
20000197,20000273,2,1.8084907224445632,1.9049997008669108,0,0.5
20000460,20000565,2,1.808509862290378,3.037407193933351,4,4.5
20000260,20000507,2,1.8085126213046636,2.49156961062396,3,3.0
20000111,20000303,2,1.8085412444351159,2.712811780377472,2,2.0
20000138,20000432,2,1.8085459002561268,2.8535241675871648,2,3.0
20000015,20000084,2,1.808549348892998,2.4135837934423394,3,3.0
20000157,20000452,2,1.8085503830078695,1.9735425045481834,2,3.5
20000458,20000492,2,1.8085622807324504,3.2186881655311943,3,3.0
20000037,20000451,2,1.8085703840561875,2.5838663789265386,2,3.0
20000250,20000618,2,1.8085724532485883,3.165263348981899,3,4.0
20000250,20000574,2,1.8085755568450388,2.8533830303811634,4,4.5
20000456,20000504,2,1.8085764189538005,2.712988335049167,3,3.5
